video_id,stau_mean_AU01_r,stau_mean_AU02_r,stau_mean_AU04_r,stau_mean_AU05_r,stau_mean_AU06_r,stau_mean_AU07_r,stau_mean_AU09_r,stau_mean_AU10_r,stau_mean_AU12_r,stau_mean_AU14_r,stau_mean_AU15_r,stau_mean_AU17_r,stau_mean_AU20_r,stau_mean_AU23_r,stau_mean_AU25_r,stau_mean_AU26_r,stau_mean_AU45_r,stau_mean_pose_Tx,stau_mean_pose_Ty,stau_mean_pose_Tz,stau_mean_pose_Rx,stau_mean_pose_Ry,stau_mean_pose_Rz,stau_mean_gaze_0_x,stau_mean_gaze_0_y,stau_mean_gaze_0_z,stau_mean_gaze_1_x,stau_mean_gaze_1_y,stau_mean_gaze_1_z,stau_mean_gaze_angle_x,stau_mean_gaze_angle_y,stau_max_AU01_r,stau_max_AU02_r,stau_max_AU04_r,stau_max_AU05_r,stau_max_AU06_r,stau_max_AU07_r,stau_max_AU09_r,stau_max_AU10_r,stau_max_AU12_r,stau_max_AU14_r,stau_max_AU15_r,stau_max_AU17_r,stau_max_AU20_r,stau_max_AU23_r,stau_max_AU25_r,stau_max_AU26_r,stau_max_AU45_r,stau_max_pose_Tx,stau_max_pose_Ty,stau_max_pose_Tz,stau_max_pose_Rx,stau_max_pose_Ry,stau_max_pose_Rz,stau_max_gaze_0_x,stau_max_gaze_0_y,stau_max_gaze_0_z,stau_max_gaze_1_x,stau_max_gaze_1_y,stau_max_gaze_1_z,stau_max_gaze_angle_x,stau_max_gaze_angle_y,stau_std_AU01_r,stau_std_AU02_r,stau_std_AU04_r,stau_std_AU05_r,stau_std_AU06_r,stau_std_AU07_r,stau_std_AU09_r,stau_std_AU10_r,stau_std_AU12_r,stau_std_AU14_r,stau_std_AU15_r,stau_std_AU17_r,stau_std_AU20_r,stau_std_AU23_r,stau_std_AU25_r,stau_std_AU26_r,stau_std_AU45_r,stau_std_pose_Tx,stau_std_pose_Ty,stau_std_pose_Tz,stau_std_pose_Rx,stau_std_pose_Ry,stau_std_pose_Rz,stau_std_gaze_0_x,stau_std_gaze_0_y,stau_std_gaze_0_z,stau_std_gaze_1_x,stau_std_gaze_1_y,stau_std_gaze_1_z,stau_std_gaze_angle_x,stau_std_gaze_angle_y,movaver_AU01_r,movaver_AU02_r,movaver_AU04_r,movaver_AU05_r,movaver_AU06_r,movaver_AU07_r,movaver_AU09_r,movaver_AU10_r,movaver_AU12_r,movaver_AU14_r,movaver_AU15_r,movaver_AU17_r,movaver_AU20_r,movaver_AU23_r,movaver_AU25_r,movaver_AU26_r,movaver_AU45_r,movaver_pose_Tx,movaver_pose_Ty,movaver_pose_Tz,movaver_pose_Rx,movaver_pose_Ry,movaver_pose_Rz,movaver_gaze_0_x,movaver_gaze_0_y,movaver_gaze_0_z,movaver_gaze_1_x,movaver_gaze_1_y,movaver_gaze_1_z,movaver_gaze_angle_x,movaver_gaze_angle_y,face_id,label
YW_WILTY_EP70_truth7,0.27666666666666667,0.13506666666666667,0.3804,0.026800000000000004,0.1970666666666667,0.5712,0.04813333333333334,0.023066666666666666,0.3898666666666667,0.0,0.10813333333333333,0.27973333333333333,0.0768,0.14826666666666669,0.2722666666666667,0.27773333333333333,0.08306666666666668,-33.792,-30.921333333333333,539.7333333333333,-0.14090666666666665,0.0056,-0.05208,0.11824920000000001,-0.03838601333333333,-0.9859419733333334,-0.046387199999999996,-0.028297306666666664,-0.9926327866666665,0.03504,-0.03276,1.74,1.06,1.01,0.22,0.52,1.32,0.46,1.16,0.79,0.0,0.37,0.85,0.45,2.47,0.76,1.27,0.77,339.4,-21.1,1032.3,0.138,0.987,0.057,0.214764,0.16242,-0.746404,0.035922,0.14907,-0.657141,0.126,0.218,0.4368787738756176,0.28119615800945663,0.3618923238396388,0.057730969720461704,0.11438169071652671,0.2983647323554068,0.09911354849613395,0.14073142269348848,0.22854707560099247,0.0,0.11978238526519594,0.23193646225318376,0.11983276635333047,0.3360919007738297,0.22717759057102804,0.3281832601645798,0.1387392394983358,44.88465023843928,14.471699253345449,58.006465933463794,0.05571165469153171,0.1262362649740343,0.032992120271361766,0.09832363861936433,0.04622174906478472,0.028750385177195754,0.08980012422777778,0.04771973424604116,0.03930536979932872,0.10320792971839304,0.0508758000136315,0.06364864864864865,0.02918918918918919,0.054459459459459465,0.010135135135135136,0.03067567567567567,0.08648648648648649,0.019459459459459462,0.017027027027027027,0.03702702702702702,0.0,0.042702702702702704,0.05851351351351351,0.022702702702702703,0.05770270270270271,0.04594594594594595,0.0804054054054054,0.03621621621621622,5.6378378378378375,2.1500000000000004,7.5662162162162145,0.009243243243243243,0.018986486486486483,0.005027027027027028,0.014628337837837839,0.008276621621621622,0.004109432432432428,0.01264637837837838,0.007877310810810813,0.004876351351351346,0.014702702702702703,0.00895945945945946,0,truth
YW_WILTY_EP52_truth4,0.19525714285714288,0.0992,0.06897142857142857,0.056228571428571426,0.18022857142857143,1.2174857142857143,0.19182857142857143,0.6905714285714286,0.11211428571428572,0.5912571428571428,0.6554857142857142,1.1002285714285713,0.16771428571428573,0.3332,0.7498285714285714,0.9230857142857143,0.15645714285714285,-6.849714285714286,-14.184,452.1845714285715,0.07532571428571429,0.12123428571428572,-0.058845714285714286,0.07271071999999999,0.2962562514285714,-0.9414420457142857,-0.08070073142857143,0.3135656742857143,-0.9323455314285715,-0.005822857142857143,0.31525142857142857,1.24,1.21,1.26,0.62,1.02,2.17,1.27,1.84,1.48,2.01,4.42,2.81,1.86,2.31,3.54,3.92,1.17,77.7,18.4,472.9,0.328,0.459,0.178,0.301098,0.516205,-0.856209,0.12106,0.537293,-0.75019,0.211,0.547,0.27733090974057856,0.2277436550461793,0.21550815192655248,0.13255904902281293,0.2829949723076291,0.42568736649112315,0.35029064169877633,0.4223752135460394,0.3094889903366081,0.5384851219866572,1.063554368572518,0.7211755683108012,0.29669719958742674,0.5972475564438593,0.7588538501224387,0.9574377135717276,0.2460305960387694,35.70426722667419,20.76023154478541,8.167080100791356,0.10638750559379434,0.1143144834068919,0.11036847465215929,0.1137779497673944,0.08300339866254947,0.030261897776451153,0.12421307727427375,0.09226585411509883,0.045855824576047935,0.1250723355891336,0.09138484170760741,0.05390804597701149,0.0396551724137931,0.022873563218390805,0.017356321839080462,0.04959770114942528,0.1210919540229885,0.04735632183908045,0.13419540229885057,0.03264367816091954,0.165632183908046,0.19775862068965516,0.1964367816091954,0.058850574712643676,0.10718390804597701,0.2239655172413793,0.2220689655172414,0.05873563218390804,2.464367816091954,1.4287356321839082,2.4373563218390792,0.02039080459770115,0.018965517241379314,0.011580459770114944,0.02171981034482759,0.015825540229885058,0.0061765459770114954,0.022100287356321836,0.02248922988505747,0.010345545977011492,0.018247126436781606,0.018655172413793105,0,truth
BRI_WILTY_EP62_truth_1,0.1192,0.04190000000000001,0.0,0.06,0.0058000000000000005,0.20740000000000003,0.0557,0.4249,1.1307,0.9776,0.1,0.3086,0.10790000000000001,0.0966,0.6604000000000001,0.6759000000000001,0.0696,-32.202,-32.211,502.561,0.05276,-0.30621,-0.05838,0.34497199,0.17938803,-0.91413166,0.16692705,0.18645213,-0.96160183,0.26636,0.19288,0.61,0.31,0.0,0.66,0.12,1.31,0.54,1.33,1.6,2.09,0.5,1.09,0.6,0.75,2.1,2.39,0.54,64.4,-10.0,512.0,0.131,-0.073,0.013,0.445093,0.230399,-0.87412,0.276944,0.235022,-0.935522,0.378,0.248,0.1620492505257571,0.0735217277030705,0.0,0.12969272153903635,0.019445858534439003,0.32680769992041603,0.10995182599849826,0.3854722801809215,0.2584853120888237,0.5200313121885697,0.11356482596724082,0.2637837344982791,0.17261678816255263,0.1662675220507267,0.6299461577120393,0.7574253238518772,0.1085991610362519,49.46633582344643,11.061534909109788,6.974005051951603,0.056859053097918534,0.12182818626942193,0.04141384631577543,0.10023017502541916,0.04516806936912895,0.0349914744038308,0.10530009466660255,0.03750771528246159,0.018058584923394565,0.10855232132315948,0.044323712786177034,0.033535353535353536,0.023636363636363636,0.0,0.027474747474747478,0.0038383838383838384,0.0598989898989899,0.025252525252525256,0.08494949494949496,0.05666666666666665,0.12818181818181815,0.04373737373737373,0.09919191919191919,0.03676767676767677,0.031212121212121215,0.1957575757575757,0.20252525252525252,0.03676767676767676,2.2363636363636368,1.2767676767676766,1.9696969696969708,0.010858585858585857,0.014535353535353537,0.008232323232323233,0.010130030303030302,0.008013070707070706,0.0036812626262626253,0.010442696969696968,0.007141747474747475,0.002232959595959596,0.010656565656565656,0.008121212121212121,0,truth
AN_WILTY_EP22_lie9,0.11253333333333333,0.08213333333333334,0.25733333333333336,0.0644,0.039599999999999996,0.0044,0.06733333333333333,0.5565333333333333,0.8884,0.25066666666666665,0.18693333333333334,0.7357333333333334,0.10973333333333334,0.6877333333333333,0.6777333333333333,0.6142666666666666,0.22146666666666667,14.156,-50.76933333333333,554.4106666666667,0.07551999999999999,-0.018826666666666665,-0.15290666666666666,0.12438710666666668,0.16139782666666666,-0.9094192933333333,-0.021862986666666667,0.18028697333333332,-0.91446648,0.044160000000000005,0.18780000000000002,0.77,0.54,1.04,0.75,0.51,0.09,0.38,1.41,1.61,1.38,1.23,2.36,0.68,3.06,2.26,2.27,1.29,96.1,-27.1,576.0,0.238,0.821,0.073,0.438853,0.25566,-0.821302,0.309298,0.254873,-0.730815,0.388,0.316,0.1589585474890225,0.14339789034345993,0.3020575089924744,0.154921427338663,0.10898102983943979,0.016623005875121513,0.10790803558653145,0.37251335304683797,0.36543213959454734,0.4341606793521213,0.278606442046033,0.7235650726882925,0.1900211462865016,1.157838822435462,0.5858455966063609,0.6422304321097904,0.3232716761124868,47.87524960064777,10.406364649829701,11.512373758246015,0.07598477087815297,0.46769328634275903,0.162663819573371,0.3588099842309662,0.04876300451199782,0.045702592169010015,0.35036183969400847,0.037808111805134485,0.09140012092699434,0.38046461781012614,0.05696751089258946,0.050810810810810805,0.032972972972972976,0.09567567567567567,0.028918918918918915,0.01337837837837838,0.0024324324324324323,0.025540540540540543,0.07527027027027025,0.1060810810810811,0.06608108108108107,0.07594594594594595,0.13189189189189188,0.04851351351351351,0.0672972972972973,0.16756756756756758,0.1897297297297297,0.08702702702702703,4.208108108108107,2.9810810810810806,3.88648648648649,0.021324324324324323,0.036878378378378374,0.020283783783783784,0.02584636486486486,0.013129878378378378,0.005645905405405411,0.0266538918918919,0.013593108108108107,0.006855324324324322,0.02781081081081081,0.014851351351351348,0,lie
YW_WILTY_EP54_truth8,0.13470000000000001,0.0761,0.1059,0.019100000000000002,0.3066,1.8518999999999999,0.04650000000000001,1.1196,0.5642,0.2309,0.1047,0.4189,0.0509,0.1337,0.5428999999999999,0.5927,0.12789999999999999,-21.675,-38.275,492.94699999999995,0.03028,0.21685,0.04552,-0.04640966,0.13894764,-0.98877507,-0.22833753,0.14628556,-0.96205268,-0.13996,0.14521,0.81,0.8,0.52,0.17,0.88,2.54,0.31,1.51,1.68,0.74,0.59,1.4,0.35,0.68,1.81,2.32,1.13,-12.8,-31.6,503.5,0.089,0.276,0.106,-0.00403,0.179911,-0.982498,-0.190691,0.209569,-0.949945,-0.098,0.198,0.21199606914594749,0.16512557205186165,0.14923437603279946,0.033847399673334805,0.23751754852765278,0.36228426530680125,0.08162955248183001,0.20028726843958378,0.4144880741786953,0.24011821583494572,0.14294489296313603,0.35726202081266833,0.0739791808005414,0.22296285417852532,0.4672556780680881,0.5739634574648899,0.2227935358038011,5.894996594442173,4.4897048338336765,6.213628797110677,0.022882254603897215,0.02818710035215799,0.022533243679219175,0.022649389075632798,0.018685198829106214,0.003202237469837802,0.02239524529238653,0.019417575272963707,0.0069155871138241835,0.02294302120955787,0.019133394044883064,0.030404040404040406,0.0297979797979798,0.027272727272727264,0.010303030303030303,0.04555555555555555,0.09767676767676768,0.011212121212121213,0.05484848484848486,0.06454545454545454,0.05676767676767678,0.041010101010101004,0.10141414141414143,0.024141414141414137,0.028484848484848484,0.12787878787878787,0.1856565656565657,0.05595959595959596,0.6777777777777777,0.591919191919192,1.8434343434343416,0.0070202020202020194,0.005161616161616163,0.0039191919191919194,0.0028483535353535363,0.005713969696969697,0.0008696262626262714,0.004395535353535353,0.00738931313131313,0.0015138080808080804,0.0033737373737373743,0.006363636363636363,0,truth
AN_WILTY_EP15_lie17,0.10936,0.13448,0.45496,0.058,0.31016000000000005,0.57736,0.13040000000000002,1.15056,0.6713600000000001,0.34296,0.10768,0.32144,0.22552,0.10808,0.5048,0.57184,0.17288,85.0008,-23.070400000000003,537.9328,0.15824000000000002,-0.29686399999999996,0.26492,0.215404712,0.25698812,-0.937831416,0.09689946399999999,0.208879736,-0.970404088,0.16208799999999998,0.239232,0.81,1.03,1.29,0.5,0.87,2.53,1.1,2.04,1.11,1.79,0.59,1.35,1.37,1.06,1.61,2.98,1.15,123.8,-6.8,552.2,0.308,-0.052,0.464,0.38212,0.351379,-0.908526,0.198943,0.286835,-0.949424,0.297,0.331,0.18882806653058073,0.2573107071227313,0.34818799149217494,0.11851908788692386,0.2665035979906003,0.8086210324951661,0.26441475240674944,0.3629233990091946,0.20093067332757067,0.479832000169952,0.15605073616636525,0.27937921967658363,0.3850522712735288,0.16774450618377554,0.4551437206549301,0.6104736183568275,0.28293341288902635,38.65335293222601,19.11473432687717,10.374680531420248,0.09002395738483067,0.08060740620739432,0.21811101050434337,0.06491451180278411,0.06046341226520061,0.015003761442999973,0.062017480581576315,0.037615661900490364,0.008796418126436247,0.06403766734282001,0.04915120449415054,0.03967741935483871,0.03935483870967741,0.06870967741935484,0.03129032258064516,0.04241935483870968,0.08185483870967743,0.02032258064516129,0.10879032258064517,0.04701612903225807,0.07403225806451615,0.034677419354838715,0.0770967741935484,0.038387096774193545,0.053870967741935484,0.11435483870967743,0.1671774193548387,0.05951612903225807,1.9516129032258067,1.3016129032258066,3.1564516129032287,0.011443548387096773,0.012137096774193548,0.011274193548387098,0.009041145161290324,0.008615282258064514,0.003256677419354843,0.008443387096774193,0.008668056451612904,0.0020112338709677444,0.008806451612903223,0.009000000000000001,0,lie
YW_WILTY_EP56_lie2,0.2711428571428572,0.1364,0.0006857142857142858,0.08062857142857142,0.3722285714285714,0.5508,0.04691428571428572,1.7815999999999999,0.17937142857142857,0.1257714285714286,0.17017142857142858,0.6990857142857143,0.12382857142857144,0.18891428571428573,0.7822285714285714,0.8301142857142858,0.16297142857142857,11.845714285714285,-44.59542857142857,532.2377142857143,0.0252,-0.2647942857142857,-0.021954285714285714,0.2958370914285714,0.15155904,-0.9412382914285714,0.13767406285714284,0.13776934857142856,-0.9789593142857143,0.22200571428571428,0.14954285714285714,1.86,1.34,0.04,0.94,1.05,1.74,0.4,2.65,1.22,0.8,0.9,2.35,0.76,1.46,3.17,2.76,1.94,26.1,-24.8,546.2,0.124,-0.086,0.051,0.400524,0.21616,-0.897472,0.251975,0.198921,-0.950289,0.339,0.214,0.5064853620819499,0.28151307109156104,0.004745060520497661,0.19255139420130665,0.26971068851793945,0.477948729997002,0.0889444394017558,0.5552702148452165,0.1898400848073757,0.20198257090426608,0.24069935051823774,0.625177922786444,0.1787043866268302,0.3245163838936875,0.7698933754253307,0.7908434233127591,0.30745577064534,8.420218649287333,7.0795384058149455,6.793595312808956,0.0636313918045842,0.0584031074144606,0.045809678385969305,0.04093777455659704,0.04167342812753339,0.01373700690979915,0.043168564854659794,0.04236223247849088,0.0082029638895384,0.04364097214680146,0.04350514757305206,0.03649425287356322,0.03896551724137931,0.0004597701149425287,0.02264367816091954,0.05712643678160918,0.13873563218390805,0.014942528735632182,0.10149425287356321,0.043103448275862065,0.042471264367816085,0.06114942528735633,0.1597126436781609,0.045919540229885064,0.07275862068965518,0.2346551724137931,0.26293103448275856,0.05172413793103448,0.953448275862069,0.9482758620689655,2.017816091954024,0.01024712643678161,0.008666666666666666,0.0045402298850574715,0.005642339080459769,0.006410609195402299,0.002248126436781606,0.005701454022988506,0.006763241379310345,0.0014785862068965492,0.0057931034482758634,0.006913793103448275,0,lie
SB_WILTY_EP31_truth7,0.12813131313131312,0.08914141414141413,0.036515151515151514,0.05131313131313131,0.2501515151515152,0.8781313131313132,0.04045454545454545,0.6082323232323232,0.6020707070707071,0.08712121212121213,0.09611111111111112,0.4344444444444444,0.10661616161616161,0.197020202020202,0.5983838383838384,0.5496464646464646,0.11550505050505051,14.593434343434344,-58.69343434343434,586.6126262626262,0.10167171717171718,-0.21804545454545454,0.15371212121212122,0.2362559494949495,0.18752167676767675,-0.9470640101010102,0.07367192424242423,0.1545129696969697,-0.9781881666666666,0.15904545454545455,0.17582828282828283,0.71,0.92,0.8,0.8,0.98,2.19,0.35,1.35,1.3,0.63,0.59,1.29,0.81,2.27,1.81,1.74,0.95,70.0,-35.6,601.7,0.159,0.326,0.181,0.319925,0.237221,-0.917265,0.15343,0.210633,-0.926394,0.246,0.234,0.18204156085206136,0.19216049288922965,0.08627942607119554,0.12699691402499114,0.24556467047089542,0.49746978372059747,0.0745429079894139,0.331814587339413,0.24855369467696228,0.14491830520082563,0.1236563429224399,0.32178822124879175,0.18613396229656046,0.37544114099446807,0.5190976299138208,0.5138165904206469,0.21220260760619916,16.426965182276614,7.635231411279502,5.654762349574853,0.02529056139182187,0.1447046807256214,0.027376357107411913,0.10678489635097185,0.024527736911847748,0.012050278931409406,0.11502000304303425,0.02257244828553469,0.013312861299784854,0.1137036086223816,0.02425730949716869,0.027918781725888325,0.027868020304568534,0.019695431472081217,0.02842639593908629,0.044568527918781735,0.09233502538071064,0.013908629441624366,0.10467005076142133,0.05238578680203046,0.03431472081218274,0.033908629441624365,0.09593908629441625,0.03786802030456853,0.0499492385786802,0.13472081218274112,0.13878172588832488,0.03969543147208122,0.9020304568527919,0.717258883248731,1.8629441624365535,0.007111675126903553,0.008421319796954317,0.003598984771573604,0.006356634517766498,0.005452928934010151,0.0019795786802030476,0.005994223350253807,0.0059434923857868,0.0015929340101522853,0.0061269035532994925,0.006040609137055837,0,truth
LS_WILTY_EP12_lie14,0.2966,0.1115,0.13949999999999999,0.0258,0.5518,0.41119999999999995,0.057,0.6254,0.8009999999999999,0.4971,0.1518,0.3643,0.1334,0.1287,0.40490000000000004,0.5292,0.2354,42.122,-25.892,500.14099999999996,0.022959999999999998,-0.02923,0.13027,0.07056985,0.16406644,-0.98236244,-0.07850361,0.13773754,-0.9858606299999999,-0.00394,0.15213,1.6,0.89,0.79,0.21,1.53,1.62,0.4,2.26,1.29,1.29,0.76,1.21,1.65,1.01,1.36,1.58,1.1,81.3,-8.0,518.1,0.197,0.103,0.228,0.153,0.266029,-0.961863,-0.004232,0.238395,-0.968438,0.076,0.251,0.40125364153922,0.23006531791004597,0.2359908190304586,0.05346914526107085,0.31197442267602715,0.47251375908565085,0.10676605218415591,0.6603280788495759,0.23215503353569483,0.42585456568071584,0.2089627099302987,0.3247913238379436,0.29698899751752533,0.233496285091466,0.37944003132739873,0.4793170225235152,0.3303729756355731,22.211288330327204,8.203863095942646,6.056703357071031,0.06532945566723923,0.06412028705582354,0.0628518950157488,0.03558336252794913,0.04190555091562237,0.008655078514217743,0.03784041408893567,0.03883667018786771,0.005827133163239193,0.037068274436463454,0.040609660740451234,0.052121212121212124,0.03838383838383838,0.03111111111111111,0.011717171717171718,0.0602020202020202,0.10040404040404041,0.01868686868686869,0.08848484848484849,0.06535353535353536,0.09323232323232322,0.07424242424242423,0.09464646464646466,0.06363636363636364,0.03878787878787879,0.11292929292929295,0.1368686868686869,0.06555555555555556,2.3565656565656568,1.792929292929293,2.1212121212121224,0.015030303030303031,0.011717171717171715,0.011858585858585858,0.0077278686868686875,0.011282010101010102,0.0017650303030303002,0.007153151515151516,0.010966525252525252,0.0018371010101010108,0.007363636363636365,0.011282828282828283,0,lie
LS_WILTY_EP14_lie7,0.286,0.06613333333333334,0.1868,0.03186666666666667,0.0192,0.15826666666666667,0.10546666666666667,0.010133333333333333,0.7111999999999999,0.8916000000000001,0.15573333333333333,0.3817333333333333,0.1032,0.07986666666666667,0.28013333333333335,0.23373333333333335,0.14333333333333334,18.481333333333332,-12.069333333333335,553.5933333333334,0.40764,-0.3957466666666667,0.14298666666666668,0.33768809333333333,0.37711673333333334,-0.8612538000000001,0.18259941333333332,0.3554162,-0.9157287066666667,0.28472,0.3909866666666667,1.37,0.54,1.12,0.39,0.2,0.66,0.66,0.16,1.28,2.72,0.78,1.48,0.65,0.54,0.91,0.86,0.8,90.2,3.5,583.2,0.503,-0.301,0.244,0.401031,0.412769,-0.834089,0.248247,0.390472,-0.895564,0.354,0.431,0.4556106683135076,0.12126465732898897,0.3673320907092993,0.07093379732964819,0.04561175761174342,0.18438629641680615,0.1975067110275013,0.030689963732039086,0.49920195772311887,0.6425414909307939,0.21583385335079447,0.38193806393796975,0.1531662230777135,0.12667785630993003,0.2140945316173873,0.1863792510587625,0.21614142850716309,28.192728089298438,9.419989862468483,10.661807733407386,0.06089460101217869,0.05931275176994005,0.06476850530372985,0.03690701440515044,0.022391933253290523,0.012444805843663682,0.03799058539673094,0.01701826847355035,0.008299573127696481,0.04079631673888536,0.020570572876526038,0.047162162162162166,0.02621621621621622,0.025540540540540543,0.01756756756756757,0.00972972972972973,0.044054054054054055,0.022972972972972974,0.006756756756756757,0.05486486486486487,0.13283783783783787,0.06162162162162163,0.09337837837837838,0.050540540540540545,0.03756756756756757,0.11162162162162162,0.08851351351351351,0.03945945945945946,2.255405405405405,0.8135135135135138,2.817567567567566,0.010851351351351351,0.011500000000000003,0.007418918918918919,0.008211297297297296,0.005158364864864864,0.0032913378378378283,0.007274351351351351,0.005843216216216216,0.0027624729729729806,0.008378378378378378,0.006108108108108104,0,lie
AN_WILTY_EP18_lie18,0.29464,0.0984,0.42919999999999997,0.03896,0.0,0.11159999999999999,0.02856,0.96112,0.8412000000000001,0.00552,0.16152,0.5556,0.11336,0.07904000000000001,0.19576,0.37839999999999996,0.17904,-19.0824,-52.0184,545.2984,0.246112,0.672776,-0.022016,-0.33270908000000005,0.252884648,-0.907695072,-0.470091328,0.260597128,-0.8420884,-0.43023199999999995,0.28554399999999996,1.74,0.89,1.1,0.57,0.0,0.63,0.21,1.67,1.66,0.12,1.06,1.36,0.9,0.55,0.72,1.88,1.38,-5.0,-28.7,563.8,0.391,0.761,0.152,-0.310027,0.306848,-0.875338,-0.442712,0.316989,-0.798474,-0.402,0.351,0.4927810218381702,0.20636016119646797,0.2794857027908872,0.08619018730166894,0.0,0.16910771524338775,0.04827181104884593,0.4736580636813043,0.32707797235521685,0.01872793325145537,0.25659072469596406,0.4386919707052892,0.21122890809002262,0.13335269751858744,0.17024301416201404,0.40707730897689565,0.3026453902805469,9.019924754710827,10.086515943127615,8.807666968008766,0.08522249967944438,0.03425894373454103,0.09297632234138449,0.019680554314003725,0.030282373950080543,0.012282129591780721,0.021672455367904374,0.03544911310596661,0.01673562762829358,0.02452882964739589,0.03779987711193541,0.039999999999999994,0.028306451612903225,0.07290322580645163,0.016370967741935485,0.0,0.03483870967741936,0.013467741935483873,0.08419354838709678,0.06766129032258066,0.0035483870967741933,0.04806451612903226,0.07467741935483871,0.038548387096774196,0.0317741935483871,0.05870967741935486,0.11596774193548386,0.0567741935483871,0.7540322580645162,1.3403225806451615,2.1903225806451587,0.014435483870967743,0.005604838709677421,0.014024193548387097,0.0032393870967741944,0.007053750000000003,0.002202637096774198,0.003567016129032262,0.007316790322580646,0.0030303467741935428,0.0038145161290322562,0.00825,0,lie
YW_WILTY_EP70_truth1,0.18034285714285714,0.06514285714285714,0.41937142857142856,0.03611428571428572,0.4395428571428572,0.23068571428571427,0.04742857142857143,0.4627428571428572,0.6561142857142856,0.5525142857142857,0.15605714285714284,0.6266857142857143,0.12497142857142858,0.12342857142857144,0.6530285714285714,0.6546857142857142,0.09177142857142856,1.654285714285713,-36.74057142857143,606.7885714285715,0.010325714285714285,0.28556,-0.012851428571428573,-0.07164567428571429,0.10787352571428571,-0.9830144285714285,-0.24473154857142856,0.12589833714285714,-0.9526817257142857,-0.16252571428571427,0.12054285714285713,0.97,0.73,0.98,0.31,1.58,1.33,0.75,1.45,1.75,1.85,0.9,2.51,0.75,0.95,2.45,2.44,0.57,722.8,-20.5,1739.4,0.142,0.638,0.1,0.215622,0.185516,-0.882132,0.029616,0.210936,-0.809846,0.123,0.205,0.25996219252713265,0.13259070693869335,0.2144872374782493,0.07035042477490704,0.37141824666715967,0.283294632728325,0.10294354152738447,0.40959668576758496,0.3660990202265467,0.5288748288251772,0.2234291194732043,0.5842790907000082,0.2089186012245023,0.21532043559211844,0.6799310937752664,0.6384236950880802,0.13191234587813946,166.7239861368669,33.72583016563489,262.18957887554564,0.06252229185381426,0.15499664660814474,0.04189437574677324,0.11910332355666596,0.04842497497323895,0.021894579416924312,0.10932282428243491,0.05871460264660658,0.03674942908860116,0.11926902928451134,0.05522989718905835,0.04333333333333333,0.025287356321839084,0.056206896551724145,0.015172413793103448,0.061494252873563214,0.0717816091954023,0.021091954022988506,0.07235632183908046,0.06488505747126437,0.11080459770114943,0.051494252873563226,0.10793103448275863,0.03045977011494253,0.031379310344827584,0.13770114942528738,0.13793103448275862,0.030114942528735634,6.2574712643678145,1.5,9.442528735632184,0.01189655172413793,0.018011494252873565,0.006178160919540231,0.012272649425287357,0.008841597701149425,0.0022106034482758602,0.011557080459770115,0.00980875287356322,0.0035672126436781665,0.012333333333333335,0.009580459770114942,0,truth
YW_WILTY_EP55_truth8,0.12480000000000001,0.06280000000000001,0.0408,0.1568,0.4182,0.5925,0.0616,0.1618,0.7073,0.0123,0.15780000000000002,0.5019,0.1489,0.18719999999999998,0.7452,0.8714,0.39880000000000004,-19.343,-55.912,586.9580000000001,-0.06761,0.01774,-0.1142,0.0926977,0.05048228,-0.98744781,-0.05500763,0.07094147,-0.9900406100000001,0.01935,0.061509999999999995,0.99,0.54,0.62,1.76,0.86,1.63,0.66,1.27,1.5,0.3,0.7,1.57,1.0,1.85,2.1,2.69,1.72,20.1,-32.1,1630.9,0.247,0.293,0.198,0.312044,0.292036,-0.935293,0.155072,0.264058,-0.958179,0.239,0.283,0.1921304270804107,0.12432508706100821,0.12919079930963595,0.3640953366103638,0.26186348513774277,0.5457556618343437,0.129222382900271,0.3011774201095401,0.3469371176976653,0.049110368384163876,0.19570427081737796,0.44906568550601816,0.26408559601046405,0.3432879640515033,0.6368316143616812,0.8149351092714268,0.5582752660894738,119.6128419974506,43.20747756085417,180.663912636954,0.08825638672628627,0.14258717836588056,0.0652494823695556,0.09993216335867774,0.06027550695790056,0.018038164247172646,0.09504169259969679,0.05274075392535883,0.008087605988433244,0.09877823084510517,0.05760550180654483,0.053434343434343425,0.025858585858585862,0.019393939393939394,0.048888888888888885,0.0696969696969697,0.09050505050505053,0.023737373737373738,0.049191919191919196,0.08202020202020201,0.006464646464646464,0.05515151515151515,0.11212121212121212,0.03515151515151515,0.056969696969696976,0.20818181818181816,0.19515151515151516,0.055353535353535356,8.555555555555554,3.9878787878787887,14.034343434343436,0.019474747474747475,0.014454545454545454,0.009393939393939394,0.008849232323232323,0.01384986868686869,0.001910343434343435,0.00962821212121212,0.013322868686868687,0.0016480000000000008,0.009161616161616162,0.013757575757575757,0,truth
